# Genome version: Mus musculus (mm10)
#Peak_mid_point	subclass(label1#label2)
chr3:85822165	inactive;late
chr3:86517734	inactive;late
chr3:93337849	inactive;late
chr3:98972017	inactive;late
chr3:9938807	inactive;late
chr3:99571797	inactive;late
chr4:101041226	inactive;late
chr4:103004953	inactive;late
chr4:103969047	inactive;late
chr4:103994137	inactive;late
chr4:104564133	inactive;late
chr4:104640846	inactive;late
chr4:107609960	inactive;late
chr4:109653456	inactive;late
chr4:109846565	inactive;late
chr4:110120945	inactive;late
chr4:111005086	inactive;late
chr4:111192350	inactive;late
chr4:111200468	inactive;late
chr4:111203722	inactive;late
chr4:111252161	inactive;late
chr4:111284739	inactive;late
chr4:120430838	inactive;late
chr4:127500301	inactive;late
chr4:127549168	inactive;late
chr4:128241129	inactive;late
chr4:128379067	inactive;late
chr4:132034385	inactive;late
chr4:132890826	inactive;late
chr4:13480620	inactive;late
chr4:141481897	inactive;late
chr4:149037971	inactive;late
chr4:152744917	inactive;late
chr4:15448978	inactive;late
chr4:154564405	inactive;late
chr4:17202510	inactive;late
chr4:19405026	inactive;late
chr4:20261288	inactive;late
chr4:20318020	inactive;late
chr4:28762973	inactive;late
chr4:30610000	inactive;late
chr4:31327097	inactive;late
chr4:32428996	inactive;late
chr4:32531420	inactive;late
chr4:32588969	inactive;late
chr4:33967519	inactive;late
chr4:34787586	inactive;late
chr4:35354425	inactive;late
chr4:3550408	inactive;late
chr4:37099865	inactive;late
chr4:39945829	inactive;late
chr4:41421183	inactive;late
chr4:41587814	inactive;late
chr4:44830384	inactive;late
chr4:45215262	inactive;late
chr4:47323706	inactive;late
chr4:47324097	inactive;late
chr4:47434117	inactive;late
chr4:48092855	inactive;late
chr4:49259928	inactive;late
chr4:49805904	inactive;late
chr4:54774085	inactive;late
chr4:59705977	inactive;late
chr4:65216829	inactive;late
chr4:65959336	inactive;late
chr4:66596988	inactive;late
chr4:66598993	inactive;late
chr4:66694116	inactive;late
chr4:69991186	inactive;late
chr4:70012123	inactive;late
chr4:70961941	inactive;late
chr4:71197157	inactive;late
chr4:71811574	inactive;late
chr4:72381389	inactive;late
chr4:7338852	inactive;late
chr4:75395432	inactive;late
chr4:76750865	inactive;late
chr4:78900046	inactive;late
chr4:80682225	inactive;late
chr4:80755053	inactive;late
chr4:81214621	inactive;late
chr4:81659265	inactive;late
chr4:82931764	inactive;late
chr4:83795146	inactive;late
chr4:84731581	inactive;late
chr4:84737276	inactive;late
chr4:9234253	inactive;late
chr4:9234553	inactive;late
chr4:92565556	inactive;late
chr4:9323438	inactive;late
chr4:94838985	inactive;late
chr4:96969650	inactive;late
chr4:97102688	inactive;late
chr4:97212695	inactive;late
chr4:97922267	inactive;late
chr4:98023666	inactive;late
chr5:100385294	inactive;late
chr5:101372606	inactive;late
chr5:101589606	inactive;late
chr5:102227363	inactive;late
chr5:102953228	inactive;late
chr5:103788483	inactive;late
chr5:106224357	inactive;late
chr5:107561409	inactive;late
chr5:110888888	inactive;late
chr5:111368723	inactive;late
chr5:112730869	inactive;late
chr5:113448732	inactive;late
chr5:116924699	inactive;late
chr5:119126154	inactive;late
chr5:119162374	inactive;late
chr5:119170129	inactive;late
chr5:12192593	inactive;late
chr5:122017151	inactive;late
chr5:12365725	inactive;late
chr5:12365918	inactive;late
chr5:12366054	inactive;late
chr5:12375649	inactive;late
chr5:126838574	inactive;late
chr5:126838778	inactive;late
chr5:128298132	inactive;late
chr5:128388857	inactive;late
chr5:130923750	inactive;late
chr5:131722980	inactive;late
chr5:132958647	inactive;late
chr5:133131207	inactive;late
chr5:133643561	inactive;late
chr5:13469039	inactive;late
chr5:135557281	inactive;late
chr5:137910327	inactive;late
chr5:138552555	inactive;late
chr5:142100697	inactive;late
chr5:144667885	inactive;late
chr5:147675704	inactive;late
chr5:150131196	inactive;late
chr5:17961934	inactive;late
chr5:17962447	inactive;late
chr5:18010253	inactive;late
chr5:18010458	inactive;late
chr5:18055517	inactive;late
chr5:20519885	inactive;late
chr5:22031931	inactive;late
chr5:22798829	inactive;late
chr5:25799841	inactive;late
chr5:26345824	inactive;late
chr5:28264091	inactive;late
chr5:29146512	inactive;late
chr5:29620684	inactive;late
chr5:35920274	inactive;late
chr5:37202541	inactive;late
chr5:37221761	inactive;late
chr5:37973202	inactive;late
chr5:37983077	inactive;late
chr5:38065530	inactive;late
chr5:38818126	inactive;late
chr5:38880421	inactive;late
chr5:38898218	inactive;late
chr5:39013081	inactive;late
chr5:39325107	inactive;late
chr5:40273052	inactive;late
chr5:40282051	inactive;late
chr5:41971204	inactive;late
chr5:43020879	inactive;late
chr5:43218851	inactive;late
chr5:45254083	inactive;late
chr5:46573111	inactive;late
chr5:47422186	inactive;late
chr5:47537841	inactive;late
chr5:48619338	inactive;late
chr5:48864658	inactive;late
chr5:49048004	inactive;late
chr5:49470931	inactive;late
chr5:4959733	inactive;late
chr5:49681336	inactive;late
chr5:49995668	inactive;late
chr5:54182051	inactive;late
chr5:54289664	inactive;late
chr5:5483791	inactive;late
chr5:57724435	inactive;late
chr5:57803506	inactive;late
chr5:57820094	inactive;late
chr5:57843755	inactive;late
chr5:57927975	inactive;late
chr5:58531764	inactive;late
chr5:58740977	inactive;late
chr5:58893645	inactive;late
chr5:59714052	inactive;late
chr5:59767968	inactive;late
chr5:6045052	inactive;late
chr5:66916223	inactive;late
chr5:68344982	inactive;late
chr5:71156203	inactive;late
chr5:72044006	inactive;late
chr5:72816678	inactive;late
chr5:75892994	inactive;late
chr5:76462760	inactive;late
chr5:76483865	inactive;late
chr5:77608225	inactive;late
chr5:78993323	inactive;late
chr5:81481108	inactive;late
chr5:81729864	inactive;late
chr5:85779952	inactive;late
chr5:88843250	inactive;late
chr5:90328647	inactive;late
chr5:91723274	inactive;late
chr5:91740425	inactive;late
chr5:97591788	inactive;late
chr5:97845153	inactive;late
chr5:98940989	inactive;late
chr6:101047438	inactive;late
chr6:101700802	inactive;late
chr6:103299973	inactive;late
chr6:103340485	inactive;late
chr6:104985166	inactive;late
chr6:105568872	inactive;late
chr6:106032216	inactive;late
chr6:106511717	inactive;late
chr6:106665554	inactive;late
chr6:107349935	inactive;late
chr6:107413590	inactive;late
chr6:109955726	inactive;late
chr6:109981917	inactive;late
chr6:110569863	inactive;late
chr6:110723567	inactive;late
chr6:111312933	inactive;late
chr6:112840550	inactive;late
chr6:112896520	inactive;late
chr6:120285126	inactive;late
chr6:126332269	inactive;late
chr6:126781547	inactive;late
chr6:12764638	inactive;late
chr6:12902896	inactive;late
chr6:138521108	inactive;late
chr6:141791400	inactive;late
chr6:142319966	inactive;late
chr6:142780792	inactive;late
chr6:145664330	inactive;late
chr6:147329307	inactive;late
chr6:147340955	inactive;late
chr6:148658228	inactive;late
chr6:16607853	inactive;late
chr6:16608826	inactive;late
chr6:17581761	inactive;late
chr6:21461014	inactive;late
chr6:22802169	inactive;late
chr6:23464379	inactive;late
chr6:23906426	inactive;late
chr6:28807021	inactive;late
chr6:29814768	inactive;late
chr6:30824637	inactive;late
chr6:31724773	inactive;late
chr6:32850508	inactive;late
chr6:35479971	inactive;late
chr6:35565273	inactive;late
chr6:35565537	inactive;late
chr6:36468042	inactive;late
chr6:39875479	inactive;late
chr6:40137436	inactive;late
chr6:40283167	inactive;late
chr6:43684022	inactive;late
chr6:4434299	inactive;late
chr6:45317725	inactive;late
chr6:45975940	inactive;late
chr6:4812491	inactive;late
chr6:51680489	inactive;late
chr6:5279754	inactive;late
chr6:53230025	inactive;late
chr6:53397946	inactive;late
chr6:53478912	inactive;late
chr6:53688929	inactive;late
chr6:53913356	inactive;late
chr6:54218174	inactive;late
chr6:56044932	inactive;late
chr6:60741912	inactive;late
chr6:60832713	inactive;late
chr6:60942626	inactive;late
chr6:62005005	inactive;late
chr6:6965390	inactive;late
chr6:73603663	inactive;late
chr6:73667687	inactive;late
chr6:77047046	inactive;late
chr6:78250808	inactive;late
chr6:80275698	inactive;late
chr6:80293155	inactive;late
chr6:80419857	inactive;late
chr6:80472210	inactive;late
chr6:80503292	inactive;late
chr6:80735941	inactive;late
chr6:80770462	inactive;late
chr6:80806833	inactive;late
chr6:80857159	inactive;late
chr6:81146762	inactive;late
chr6:82595704	inactive;late
chr6:8271392	inactive;late
chr6:86274491	inactive;late
chr6:91968143	inactive;late
chr6:92675497	inactive;late
chr6:92821263	inactive;late
chr6:95024593	inactive;late
chr6:95314855	inactive;late
chr6:95590726	inactive;late
chr6:96252157	inactive;late
chr6:97872018	inactive;late
chr6:98282286	inactive;late
chr6:98948283	inactive;late
chr6:99329698	inactive;late
chr6:99329822	inactive;late
chr6:99913308	inactive;late
chr7:101720981	inactive;late
chr7:107563938	inactive;late
chr7:109198360	inactive;late
chr7:111357084	inactive;late
chr7:112224355	inactive;late
chr7:112510615	inactive;late
chr7:112513229	inactive;late
chr7:112812385	inactive;late
chr7:112812642	inactive;late
chr7:113793028	inactive;late
chr7:117169131	inactive;late
chr7:117346421	inactive;late
chr7:118923043	inactive;late
chr7:121263681	inactive;late
chr7:121340036	inactive;late
chr7:121635001	inactive;late
chr7:122276034	inactive;late
chr7:122331890	inactive;late
chr7:122782305	inactive;late
chr7:123731014	inactive;late
chr7:123897251	inactive;late
chr7:125335766	inactive;late
chr7:130084341	inactive;late
chr7:130477036	inactive;late
chr7:131399069	inactive;late
chr7:131623143	inactive;late
chr7:133816372	inactive;late
chr7:134136375	inactive;late
chr7:13431644	inactive;late
chr7:134321264	inactive;late
chr7:134833887	inactive;late
chr7:136926266	inactive;late
chr7:137927294	inactive;late
chr7:139506345	inactive;late
chr7:139534282	inactive;late
chr7:144096339	inactive;late
chr7:25448814	inactive;late
chr7:36134699	inactive;late
chr7:36193129	inactive;late
chr7:37119882	inactive;late
chr7:37723561	inactive;late
chr7:51264208	inactive;late
chr7:51453973	inactive;late
chr7:54444980	inactive;late
chr7:62261915	inactive;late
chr7:63154155	inactive;late
chr7:64580151	inactive;late
chr7:64608449	inactive;late
chr7:64805587	inactive;late
chr7:64920704	inactive;late
chr7:67938702	inactive;late
chr7:68679836	inactive;late
chr7:69141733	inactive;late
chr7:69418290	inactive;late
chr7:72602132	inactive;late
chr7:73348712	inactive;late
chr7:74156510	inactive;late
chr7:74330593	inactive;late
chr7:75029897	inactive;late
chr7:75633961	inactive;late
chr7:77003297	inactive;late
chr7:81251462	inactive;late
chr7:82653087	inactive;late
chr7:87461263	inactive;late
chr7:89140841	inactive;late
chr7:89664099	inactive;late
chr7:91394009	inactive;late
chr7:93003475	inactive;late
chr7:95296660	inactive;late
chr7:96681460	inactive;late
chr7:97151284	inactive;late
chr7:97164743	inactive;late
chr8:101312310	inactive;late
chr8:104458931	inactive;late
chr8:105178547	inactive;late
chr8:105205964	inactive;late
chr8:10623218	inactive;late
chr8:10623662	inactive;late
chr8:106301571	inactive;late
chr8:112195208	inactive;late
chr8:112281616	inactive;late
chr8:112866285	inactive;late
chr8:113075352	inactive;late
chr8:114298421	inactive;late
chr8:114952861	inactive;late
chr8:115296415	inactive;late
chr8:117992625	inactive;late
chr8:118330959	inactive;late
chr8:12200976	inactive;late
chr8:12334193	inactive;late
chr8:124461366	inactive;late
chr8:124763180	inactive;late
chr8:125195260	inactive;late
chr8:127556490	inactive;late
chr8:127557716	inactive;late
chr8:127795304	inactive;late
chr8:14257721	inactive;late
chr8:14270950	inactive;late
chr8:14549118	inactive;late
chr8:14855016	inactive;late
chr8:15273810	inactive;late
chr8:16159518	inactive;late
chr8:18156208	inactive;late
chr8:23840387	inactive;late
chr8:26358915	inactive;late
chr8:28253198	inactive;late
chr8:28343915	inactive;late
chr8:28822021	inactive;late
chr8:29920750	inactive;late
chr8:30254052	inactive;late
chr8:31306195	inactive;late
chr8:31359081	inactive;late
chr8:31498267	inactive;late
chr8:32069211	inactive;late
chr8:32304787	inactive;late
chr8:33027346	inactive;late
chr8:34227745	inactive;late
chr8:34320391	inactive;late
chr8:36899294	inactive;late
chr8:38583768	inactive;late
chr8:40435008	inactive;late
chr8:41483943	inactive;late
chr8:45558187	inactive;late
chr8:45843550	inactive;late
chr8:48250151	inactive;late
chr8:48341595	inactive;late
chr8:49234219	inactive;late
chr8:49305175	inactive;late
chr8:51448921	inactive;late
chr8:53049582	inactive;late
chr8:53408381	inactive;late
chr8:53431885	inactive;late
chr8:53572591	inactive;late
chr8:54525111	inactive;late
chr8:55034394	inactive;late
chr8:56919313	inactive;late
chr8:57899995	inactive;late
chr8:59166122	inactive;late
chr8:60811396	inactive;late
chr8:60815708	inactive;late
chr8:61053401	inactive;late
chr8:61737182	inactive;late
chr8:62620899	inactive;late
chr8:62688853	inactive;late
chr8:63754994	inactive;late
chr8:63755347	inactive;late
chr8:6381001	inactive;late
chr8:66607319	inactive;late
chr8:6965829	inactive;late
chr8:7088240	inactive;late
chr8:7088664	inactive;late
chr8:7093481	inactive;late
chr8:72982188	inactive;late
chr8:74903222	inactive;late
chr8:7562923	inactive;late
chr8:7890561	inactive;late
chr8:82557543	inactive;late
chr8:82564720	inactive;late
chr8:83039943	inactive;late
chr8:89562373	inactive;late
chr8:89861494	inactive;late
chr8:90409140	inactive;late
chr8:90636030	inactive;late
chr8:91662172	inactive;late
chr8:92392789	inactive;late
chr8:9335133	inactive;late
chr8:96946618	inactive;late
chr8:96963781	inactive;late
chr8:97338574	inactive;late
chr9:101273361	inactive;late
chr9:101402291	inactive;late
chr9:102899785	inactive;late
chr9:112861945	inactive;late
chr9:113100765	inactive;late
chr9:113521586	inactive;late
chr9:115862045	inactive;late
chr9:116198897	inactive;late
chr9:117837096	inactive;late
chr9:118643087	inactive;late
chr9:118825076	inactive;late
chr9:118909954	inactive;late
chr9:118910271	inactive;late
chr9:121038109	inactive;late
chr9:122009250	inactive;late
chr9:12598175	inactive;late
chr9:13066684	inactive;late
chr9:15766869	inactive;late
chr9:16185505	inactive;late
chr9:17173418	inactive;late
chr9:17218979	inactive;late
chr9:19364120	inactive;late
chr9:22939274	inactive;late
chr9:23752923	inactive;late
chr9:25134987	inactive;late
chr9:25818587	inactive;late
chr9:25838325	inactive;late
chr9:26060904	inactive;late
chr9:28136937	inactive;late
chr9:29389640	inactive;late
chr9:31268536	inactive;late
chr9:33209717	inactive;late
chr9:37182466	inactive;late
chr9:38232056	inactive;late
chr9:40721066	inactive;late
chr9:42048739	inactive;late
chr9:45610617	inactive;late
chr9:46070659	inactive;late
chr9:46383711	inactive;late
chr9:47385279	inactive;late
chr9:47685898	inactive;late
chr9:47745118	inactive;late
chr9:49691632	inactive;late
chr9:49833059	inactive;late
chr9:55677299	inactive;late
chr9:55695516	inactive;late
chr9:55721712	inactive;late
chr9:55761892	inactive;late
chr9:55762103	inactive;late
chr9:55792907	inactive;late
chr9:56192186	inactive;late
chr9:56441518	inactive;late
chr9:59529430	inactive;late
chr9:60127133	inactive;late
chr9:6088146	inactive;late
chr9:62067678	inactive;late
chr9:63311586	inactive;late
chr9:63311731	inactive;late
chr9:63497034	inactive;late
chr9:63705266	inactive;late
chr9:64868086	inactive;late
chr9:67900412	inactive;late
chr9:67965949	inactive;late
chr9:67966346	inactive;late
chr9:69569016	inactive;late
chr9:72864289	inactive;late
chr9:73882745	inactive;late
chr9:74479540	inactive;late
chr9:74515272	inactive;late
chr9:77804891	inactive;late
chr9:81097363	inactive;late
chr9:81276062	inactive;late
chr9:8246804	inactive;late
chr9:82682420	inactive;late
chr9:85139106	inactive;late
chr9:85767527	inactive;late
chr9:86119498	inactive;late
chr9:8940041	inactive;late
chr9:89860812	inactive;late
chr9:92838942	inactive;late
chr9:92964433	inactive;late
chr9:94212167	inactive;late
chr9:94378772	inactive;late
chr9:94379028	inactive;late
chr9:94456334	inactive;late
chr9:98517878	inactive;late
chrX:101750388	inactive;late
chrX:113465411	inactive;late
chrX:118278772	inactive;late
chrX:118772509	inactive;late
chrX:120433537	inactive;late
chrX:120433766	inactive;late
chrX:128074439	inactive;late
chrX:133414835	inactive;late
chrX:133518187	inactive;late
chrX:136698930	inactive;late
chrX:138103386	inactive;late
chrX:139134070	inactive;late
chrX:143885970	inactive;late
